Banco,Cluster
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ,1
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAÍBA,1
SICREDI NORTE - COOPERATIVA DE CRÉDITO,1
"SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE",1
SIMPALA CFI - PRUDENCIAL,1
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,1
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO,1
SOCIAL BANK BANCO MULTIPLO - PRUDENCIAL,1
SOCIALCRED S/A SCMEPP - PRUDENCIAL,1
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE,1
SOCIETE GENERALE - PRUDENCIAL,1
SOCINAL S.A. CFI - PRUDENCIAL,1
SOCRED S.A. SCM - PRUDENCIAL,1
SOLFÁCIL SCFI - PRUDENCIAL,1
SOMAPAY SCD - PRUDENCIAL,1
SQUID SCD - PRUDENCIAL,1
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL,1
STARK SCD - PRUDENCIAL,1
STATE STREET BRASIL - PRUDENCIAL,1
STELLANTIS - PRUDENCIAL,1
SUDACRED SCD - PRUDENCIAL,1
SUPERLÓGICA SCD PRUDENCIAL,1
TAMBASA SCD - PRUDENCIAL,1
TENTOS CFI - PRUDENCIAL,1
TODESCREDI S/A - CFI - PRUDENCIAL,1
TRYBE SCD - PRUDENCIAL,1
TTSCD SCD  - PRUDENCIAL,1
UBS (BRASIL) - PRUDENCIAL,1
UNAVANTI SCD - PRUDENCIAL,1
UNIPRIME CENTRAL NACIONAL - CENTRAL NACIONAL DE COOPERATIVA DE CREDITO,1
"UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO",1
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO,1
UP.P SEP - PRUDENCIAL,1
UY3 SCD - PRUDENCIAL,1
VALOR CFI - PRUDENCIAL,1
VBS SCD - PRUDENCIAL,1
VIA CAPITAL SCD  - PRUDENCIAL,1
VIA CERTA CFI - PRUDENCIAL,1
VNK SCMEPP - PRUDENCIAL,1
VOLKSWAGEN - PRUDENCIAL,1
VOLVO - PRUDENCIAL,1
VOTORANTIM - PRUDENCIAL,1
VUON SCD - PRUDENCIAL,1
WESTERN UNION - PRUDENCIAL,1
XP - PRUDENCIAL,1
YAMAHA MOTOR - PRUDENCIAL,1
Z-ON SCD - PRUDENCIAL,1
ZIPDIN SCD - PRUDENCIAL,1
ZM SCD PRUDENCIAL,1
BB - PRUDENCIAL,2
BRADESCO - PRUDENCIAL,2
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,2
ITAU - PRUDENCIAL,2
SANTANDER - PRUDENCIAL,2
